CustomerID,BankID,CustomerName,Gender,Age,CustomerSegment,Occupation,AnnualIncome,City,State,Country,AccountOpeningDate,CustomerRiskScore,RiskCategory
C004124,9,Vikram Davis,Male,41,Business,Other,123361,Ahmedabad,Gujarat,India,2022-03-01,6,Low
C004125,9,Priya Iyer,Other,41,Premium,Engineer,91908,Delhi,Delhi,India,2015-10-28,16,Low
C004126,7,Noah Martin,Other,27,Premium,Business Owner,63639,Munich,Bavaria,Germany,2021-11-26,83,Medium
C004127,7,Ananya Gupta,Female,66,Premium,Consultant,68434,Cologne,North Rhine-Westphalia,Germany,2017-11-11,49,Medium
C004128,6,Chris Clark,Female,38,Affluent,Retired,97397,Leeds,England,UK,2019-01-22,77,Low
C004129,1,Avery Wilson,Other,58,Business,Business Owner,64523,Seattle,Washington,USA,2016-08-30,66,Low
C004130,4,Alex Brown,Male,49,Mass Market,Student,76649,Chicago,Illinois,USA,2021-10-17,86,Low
C004131,8,Jamie Brown,Male,68,Affluent,Employee,38094,Chennai,Tamil Nadu,India,2017-02-19,54,Medium
C004132,9,Riley Patel,Male,25,Affluent,Consultant,95117,Kolkata,West Bengal,India,2025-11-07,13,Low
C004133,6,Chris Williams,Male,54,Affluent,Engineer,93850,London,England,UK,2020-02-05,86,Low
C004134,8,Jamie Wilson,Other,27,Business,Consultant,140183,Kolkata,West Bengal,India,2017-11-01,70,Medium
C004135,1,Avery Wilson,Male,69,Mass Market,Student,66979,Miami,Florida,USA,2025-03-11,25,Critical
C004136,5,Casey Taylor,Male,49,Premium,Consultant,146524,Liverpool,England,UK,2023-03-17,50,Low
C004137,6,Chris Johnson,Female,31,Business,Engineer,115977,Leeds,England,UK,2025-08-14,62,Critical
C004138,9,Daniel Smith,Male,51,Premium,Engineer,120413,Ahmedabad,Gujarat,India,2015-06-18,83,Low
C004139,4,Taylor Wilson,Male,60,Affluent,Manager,30202,Chicago,Illinois,USA,2023-03-26,79,Low
C004140,3,Rahul Martin,Female,48,Business,Healthcare,85981,Dallas,Texas,USA,2016-11-13,46,High
C004141,4,Arjun Thomas,Male,47,Business,Business Owner,152327,Chicago,Illinois,USA,2023-05-25,53,Low
C004142,2,Priya Anderson,Male,25,Mass Market,Employee,24287,Dallas,Texas,USA,2018-10-03,72,Low
C004143,6,Chris Johnson,Male,53,Premium,Retired,61071,Birmingham,England,UK,2024-08-09,66,High
C004144,7,Alex Kumar,Male,40,Premium,Engineer,111315,Munich,Bavaria,Germany,2020-06-13,7,Low
C004145,9,Noah Davis,Male,60,Business,Consultant,56070,Kolkata,West Bengal,India,2022-07-27,31,Low
C004146,10,Avery Wilson,Female,25,Premium,Business Owner,126201,Bengaluru,Karnataka,India,2021-05-27,23,Low
C004147,1,Vikram Clark,Other,43,Affluent,Consultant,183626,Chicago,Illinois,USA,2018-08-12,78,Low
C004148,3,Ananya Miller,Other,61,Business,Business Owner,205299,New York,New York,USA,2025-02-01,85,High
C004149,4,Taylor Iyer,Male,31,Business,Other,126005,New York,New York,USA,2020-01-19,14,Medium
C004150,3,Casey Gupta,Male,49,Mass Market,Manager,27373,Los Angeles,California,USA,2017-12-24,71,Medium
C004151,9,Avery Iyer,Female,44,Premium,Engineer,35450,Ahmedabad,Gujarat,India,2018-07-06,83,Low
C004152,2,Neha Smith,Female,55,Mass Market,Employee,84926,Dallas,Texas,USA,2025-02-27,20,Low
C004153,1,Morgan Clark,Other,54,Premium,Employee,38218,Houston,Texas,USA,2023-01-07,69,Low
C004154,9,Rahul Lee,Female,43,Premium,Other,52905,Hyderabad,Telangana,India,2025-05-24,56,Low
C004155,10,Sam Williams,Other,49,Business,Business Owner,124842,Kolkata,West Bengal,India,2025-11-12,54,Low
C004156,3,Alex Smith,Female,61,Affluent,Retired,76089,Dallas,Texas,USA,2024-10-22,90,Low
C004157,4,Emma Moore,Other,47,Premium,Healthcare,64403,San Francisco,California,USA,2025-03-05,79,Low
C004158,6,Ananya Anderson,Other,41,Business,Other,44387,Birmingham,England,UK,2025-07-12,13,Medium
C004159,6,Rahul Anderson,Female,64,Business,Retired,31892,Birmingham,England,UK,2017-07-15,83,Low
C004160,10,Riley Williams,Other,45,Premium,Consultant,25388,Hyderabad,Telangana,India,2024-03-30,15,High
C004161,5,Chris Davis,Other,37,Premium,Other,56602,London,England,UK,2021-03-08,65,Low
C004162,1,Jamie Sharma,Female,61,Mass Market,Retired,44396,Chicago,Illinois,USA,2015-08-28,9,Low
C004163,5,Avery Sharma,Female,31,Mass Market,Employee,18000,Birmingham,England,UK,2015-03-06,22,Low
C004164,6,Vikram Gupta,Other,69,Premium,Business Owner,43108,Manchester,England,UK,2024-07-17,51,Low
C004165,6,Vikram Clark,Other,65,Premium,Retired,35769,Birmingham,England,UK,2021-02-15,60,Low
C004166,6,Alex Davis,Other,63,Premium,Business Owner,96679,Birmingham,England,UK,2016-03-03,16,Low
C004167,10,Neha Kumar,Male,62,Mass Market,Consultant,66223,Ahmedabad,Gujarat,India,2025-02-28,9,Low
C004168,9,Olivia Smith,Female,69,Premium,Retired,29284,Delhi,Delhi,India,2024-01-15,10,Low
C004169,3,Vikram Iyer,Other,29,Premium,Other,59819,New York,New York,USA,2019-09-08,76,Low
C004170,4,Jordan Davis,Other,29,Mass Market,Student,58638,Miami,Florida,USA,2019-09-19,93,High
C004171,7,Jamie Patel,Female,64,Business,Engineer,49647,Hamburg,Hamburg,Germany,2021-06-28,24,Low
C004172,5,Daniel Smith,Other,69,Premium,Other,35840,Manchester,England,UK,2018-03-17,41,Low
C004173,5,Neha Kumar,Female,30,Affluent,Engineer,25519,Manchester,England,UK,2020-05-05,17,Low
C004174,2,Alex Gupta,Other,55,Mass Market,Engineer,242158,Dallas,Texas,USA,2015-08-16,6,Low
C004175,3,Chris Taylor,Female,58,Premium,Business Owner,64049,Miami,Florida,USA,2023-03-15,81,Medium
C004176,8,Ananya Brown,Female,64,Premium,Other,19722,Ahmedabad,Gujarat,India,2016-01-16,19,Low
C004177,9,Emma Johnson,Male,58,Business,Healthcare,57876,Mumbai,Maharashtra,India,2017-06-04,40,High
C004178,8,Neha Davis,Other,46,Mass Market,Other,108193,Kolkata,West Bengal,India,2020-10-17,51,Low
C004179,4,Alex Kumar,Other,26,Mass Market,Healthcare,188464,Seattle,Washington,USA,2025-05-14,68,Low
C004180,2,Chris Taylor,Male,55,Affluent,Consultant,35737,Los Angeles,California,USA,2025-07-27,31,High
C004181,2,Neha Iyer,Female,43,Mass Market,Engineer,199737,Seattle,Washington,USA,2015-08-16,40,Medium
C004182,4,Morgan Gupta,Male,44,Business,Employee,102822,Miami,Florida,USA,2021-04-28,25,Medium
C004183,6,Casey Williams,Female,42,Mass Market,Engineer,77820,London,England,UK,2017-08-19,64,High
C004184,9,Neha Iyer,Male,42,Premium,Engineer,45227,Chennai,Tamil Nadu,India,2017-10-25,82,Low
C004185,9,Priya Patel,Male,65,Premium,Employee,107156,Kolkata,West Bengal,India,2021-11-23,71,Low
C004186,1,Jamie Taylor,Male,58,Business,Healthcare,35316,Houston,Texas,USA,2016-10-22,90,Medium
C004187,8,Avery Gupta,Other,47,Business,Healthcare,26725,Delhi,Delhi,India,2025-10-15,20,High
C004188,3,Sam Wilson,Male,64,Mass Market,Engineer,18000,Los Angeles,California,USA,2018-07-05,61,Low
C004189,2,Taylor Martin,Female,74,Affluent,Manager,59155,Seattle,Washington,USA,2016-06-24,70,Medium
C004190,6,Daniel Taylor,Female,60,Affluent,Student,51257,Manchester,England,UK,2020-06-20,60,Medium
C004191,1,Priya Williams,Other,66,Mass Market,Engineer,55675,Seattle,Washington,USA,2025-04-22,16,Low
C004192,4,Neha Sharma,Female,42,Premium,Employee,32650,Dallas,Texas,USA,2015-10-10,76,Medium
C004193,6,Noah Miller,Female,35,Premium,Consultant,59356,London,England,UK,2018-03-28,74,Low
C004194,3,Noah Taylor,Female,67,Affluent,Student,120117,Chicago,Illinois,USA,2020-05-05,70,High
C004195,6,Jamie Anderson,Male,75,Affluent,Manager,180549,Liverpool,England,UK,2023-07-28,28,Low
C004196,5,Arjun Sharma,Other,24,Affluent,Engineer,112587,Liverpool,England,UK,2024-11-14,36,Low
C004197,8,Morgan Iyer,Female,33,Premium,Consultant,39351,Bengaluru,Karnataka,India,2020-12-02,47,High
C004198,2,Emma Thomas,Female,43,Business,Retired,38177,Houston,Texas,USA,2022-02-08,70,Low
C004199,1,Neha Thomas,Female,48,Premium,Retired,51075,Seattle,Washington,USA,2025-10-08,80,Low
C004200,6,Vikram Brown,Other,64,Affluent,Business Owner,29277,London,England,UK,2022-12-03,94,Critical
C004201,3,Arjun Thomas,Female,74,Mass Market,Business Owner,36106,Chicago,Illinois,USA,2017-10-23,84,Low
C004202,8,Noah Thomas,Female,52,Business,Retired,53409,Mumbai,Maharashtra,India,2025-09-30,55,Low
C004203,1,Taylor Singh,Other,55,Business,Business Owner,56983,Seattle,Washington,USA,2020-02-01,37,Medium
C004204,6,Olivia Sharma,Other,45,Affluent,Consultant,31256,Birmingham,England,UK,2016-12-19,6,Low
C004205,10,Ananya Davis,Male,32,Premium,Student,38804,Pune,Maharashtra,India,2021-11-25,90,Low
C004206,1,Sam Sharma,Other,40,Affluent,Healthcare,72955,Dallas,Texas,USA,2016-04-08,31,High
C004207,4,Ananya Iyer,Male,66,Premium,Consultant,38146,Chicago,Illinois,USA,2017-12-08,75,Low
C004208,9,Ananya Kumar,Male,41,Business,Consultant,60323,Delhi,Delhi,India,2017-05-05,95,Low
C004209,6,Chris Davis,Male,50,Business,Engineer,64897,Liverpool,England,UK,2025-07-15,25,Low
C004210,2,Jordan Gupta,Male,62,Business,Student,234205,Chicago,Illinois,USA,2017-05-01,18,Medium
C004211,3,Emma Gupta,Female,72,Business,Healthcare,155874,Los Angeles,California,USA,2016-12-08,42,Medium
C004212,8,Arjun Davis,Male,30,Premium,Employee,92187,Ahmedabad,Gujarat,India,2022-09-11,45,Medium
C004213,9,Jordan Miller,Female,71,Mass Market,Student,78858,Kolkata,West Bengal,India,2025-04-16,11,High
C004214,4,Morgan Gupta,Male,61,Premium,Student,73713,Los Angeles,California,USA,2023-01-26,36,High
C004215,5,Vikram Singh,Male,50,Affluent,Manager,18000,Leeds,England,UK,2022-06-20,61,Critical
C004216,8,Priya Williams,Female,66,Business,Manager,38473,Kolkata,West Bengal,India,2023-12-29,45,Low
C004217,2,Chris Lee,Other,34,Mass Market,Manager,246325,San Francisco,California,USA,2025-10-10,46,Low
C004218,3,Olivia Kumar,Female,61,Mass Market,Retired,150170,Miami,Florida,USA,2024-05-30,35,Medium
C004219,8,Jamie Wilson,Other,61,Premium,Healthcare,123926,Ahmedabad,Gujarat,India,2024-03-22,94,Low
C004220,2,Jamie Martin,Female,51,Mass Market,Engineer,101252,Miami,Florida,USA,2015-09-08,89,Medium
C004221,8,Taylor Davis,Other,43,Mass Market,Other,189894,Hyderabad,Telangana,India,2015-12-18,49,High
C004222,5,Chris Moore,Male,73,Business,Manager,75087,Birmingham,England,UK,2019-06-25,64,High
C004223,10,Priya Anderson,Female,72,Mass Market,Manager,63027,Kolkata,West Bengal,India,2018-01-12,55,Medium
C004224,1,Riley Martin,Male,43,Mass Market,Healthcare,18000,Seattle,Washington,USA,2015-11-29,42,High
C004225,10,Arjun Williams,Other,45,Mass Market,Healthcare,111394,Delhi,Delhi,India,2018-01-02,16,Critical
C004226,3,Daniel Gupta,Female,54,Mass Market,Student,18000,Los Angeles,California,USA,2015-07-04,60,Low
C004227,1,Jordan Lee,Female,40,Affluent,Consultant,50856,San Francisco,California,USA,2022-12-31,15,Low
C004228,8,Jordan Davis,Other,35,Affluent,Student,178027,Ahmedabad,Gujarat,India,2021-02-22,11,Low
C004229,6,Daniel Williams,Male,59,Business,Engineer,186229,Liverpool,England,UK,2018-10-20,58,Low
C004230,9,Vikram Taylor,Female,66,Premium,Engineer,81252,Mumbai,Maharashtra,India,2021-05-12,43,Low
C004231,2,Chris Anderson,Other,42,Mass Market,Employee,161746,Seattle,Washington,USA,2018-03-11,44,Medium
C004232,1,Jamie Lee,Male,59,Premium,Manager,58418,Los Angeles,California,USA,2017-02-13,21,Low
C004233,6,Vikram Brown,Other,63,Affluent,Employee,66280,Birmingham,England,UK,2018-03-22,80,Critical
C004234,9,Jamie Moore,Female,33,Premium,Student,38637,Ahmedabad,Gujarat,India,2016-02-20,47,Low
C004235,5,Avery Moore,Other,28,Premium,Consultant,69676,Leeds,England,UK,2024-08-28,16,Medium
C004236,8,Chris Patel,Female,24,Affluent,Business Owner,73948,Delhi,Delhi,India,2019-09-06,88,High
C004237,10,Arjun Davis,Male,26,Business,Employee,148133,Hyderabad,Telangana,India,2015-11-10,40,Low
C004238,9,Priya Martin,Other,36,Affluent,Healthcare,47304,Kolkata,West Bengal,India,2021-12-01,6,Low
C004239,6,Jordan Thomas,Male,46,Affluent,Consultant,50398,London,England,UK,2025-03-13,73,High
C004240,7,Olivia Kumar,Other,34,Premium,Manager,66079,Berlin,Berlin,Germany,2021-06-28,68,Low
C004241,6,Taylor Martin,Male,36,Business,Other,51744,Leeds,England,UK,2021-05-17,91,Medium
C004242,7,Neha Taylor,Female,72,Business,Student,149277,Cologne,North Rhine-Westphalia,Germany,2019-11-03,76,Medium
C004243,6,Alex Patel,Male,66,Business,Business Owner,38916,Leeds,England,UK,2021-03-02,76,Low
C004244,6,Noah Wilson,Other,63,Mass Market,Engineer,136122,Liverpool,England,UK,2018-02-12,49,High
C004245,5,Emma Iyer,Male,72,Premium,Healthcare,111332,Leeds,England,UK,2016-01-13,23,Low
C004246,7,Emma Martin,Other,54,Business,Student,72983,Hamburg,Hamburg,Germany,2022-12-03,16,Medium
C004247,8,Alex Iyer,Other,59,Premium,Consultant,49701,Pune,Maharashtra,India,2015-11-26,28,Critical
C004248,10,Neha Singh,Other,33,Mass Market,Engineer,69976,Kolkata,West Bengal,India,2018-05-08,92,Low
C004249,7,Avery Gupta,Male,26,Premium,Consultant,46832,Cologne,North Rhine-Westphalia,Germany,2023-01-01,19,High
C004250,2,Jamie Martin,Other,75,Mass Market,Student,59152,Chicago,Illinois,USA,2016-11-20,59,Low
C004251,6,Jamie Anderson,Male,60,Affluent,Employee,73060,Birmingham,England,UK,2023-03-19,74,Low
C004252,4,Riley Singh,Male,42,Business,Healthcare,25228,Chicago,Illinois,USA,2016-03-01,35,Low
C004253,1,Daniel Iyer,Other,51,Premium,Consultant,64067,Miami,Florida,USA,2023-04-29,26,Low
C004254,1,Chris Anderson,Other,37,Affluent,Business Owner,113219,Dallas,Texas,USA,2023-09-14,24,Medium
C004255,6,Sam Smith,Male,52,Business,Consultant,84374,Manchester,England,UK,2022-12-25,70,Low
C004256,10,Riley Williams,Other,33,Premium,Business Owner,74844,Kolkata,West Bengal,India,2015-05-27,25,Low
C004257,6,Daniel Taylor,Male,68,Premium,Student,41639,Leeds,England,UK,2024-10-25,84,Low
C004258,5,Alex Lee,Male,51,Premium,Manager,80126,Liverpool,England,UK,2023-06-01,37,Low
C004259,1,Riley Johnson,Other,43,Business,Engineer,111521,Los Angeles,California,USA,2024-04-10,8,Low
C004260,7,Noah Kumar,Female,54,Business,Employee,35331,Munich,Bavaria,Germany,2023-12-19,94,Medium
C004261,1,Rahul Thomas,Male,59,Premium,Other,55377,Seattle,Washington,USA,2020-03-04,79,Low
C004262,9,Jamie Taylor,Female,47,Premium,Other,48206,Pune,Maharashtra,India,2023-12-24,56,Low
C004263,9,Noah Williams,Other,36,Premium,Healthcare,75340,Bengaluru,Karnataka,India,2019-04-18,52,Low
C004264,10,Casey Brown,Female,57,Affluent,Engineer,44791,Bengaluru,Karnataka,India,2025-04-06,87,Low
C004265,3,Ananya Martin,Other,63,Business,Employee,184253,San Francisco,California,USA,2017-06-24,53,Medium
C004266,2,Arjun Taylor,Other,75,Business,Business Owner,52516,Chicago,Illinois,USA,2018-01-11,20,Medium
C004267,3,Morgan Kumar,Other,55,Mass Market,Healthcare,48341,San Francisco,California,USA,2015-10-09,19,Low
C004268,8,Neha Smith,Other,44,Affluent,Student,51204,Chennai,Tamil Nadu,India,2023-01-19,31,Low
C004269,3,Sam Anderson,Female,32,Affluent,Other,79307,Los Angeles,California,USA,2015-05-10,94,Medium
C004270,9,Jordan Lee,Male,72,Premium,Student,121839,Pune,Maharashtra,India,2016-01-15,61,Low
C004271,2,Noah Davis,Female,62,Affluent,Engineer,69578,San Francisco,California,USA,2018-10-07,89,Low
C004272,1,Chris Taylor,Female,25,Affluent,Retired,25002,Los Angeles,California,USA,2019-01-13,82,Medium
C004273,3,Riley Iyer,Female,70,Business,Consultant,39389,New York,New York,USA,2024-01-28,93,High
C004274,8,Casey Sharma,Female,66,Premium,Employee,119306,Kolkata,West Bengal,India,2024-01-31,21,Medium
C004275,7,Noah Moore,Female,21,Premium,Business Owner,53906,Hamburg,Hamburg,Germany,2016-10-27,92,Medium
C004276,4,Neha Martin,Male,70,Business,Other,50070,Dallas,Texas,USA,2018-10-18,85,Low
C004277,7,Sam Martin,Male,22,Business,Consultant,48429,Munich,Bavaria,Germany,2024-11-15,5,Medium
C004278,7,Morgan Williams,Male,62,Business,Business Owner,40802,Cologne,North Rhine-Westphalia,Germany,2023-11-10,10,Low
C004279,6,Chris Thomas,Female,64,Business,Retired,62275,Birmingham,England,UK,2016-09-02,10,Low
C004280,6,Emma Martin,Male,21,Affluent,Healthcare,318463,London,England,UK,2025-12-19,79,Low
C004281,2,Olivia Davis,Male,56,Business,Healthcare,455531,Miami,Florida,USA,2017-06-15,31,Medium
C004282,3,Chris Thomas,Male,48,Business,Engineer,20327,Miami,Florida,USA,2022-02-19,30,High
C004283,6,Alex Anderson,Female,71,Business,Engineer,46957,Liverpool,England,UK,2022-04-29,95,Low
C004284,2,Jamie Davis,Female,22,Affluent,Healthcare,115872,New York,New York,USA,2018-11-21,67,Low
C004285,5,Neha Gupta,Other,61,Mass Market,Engineer,46465,Leeds,England,UK,2019-06-15,57,Low
C004286,2,Ananya Iyer,Female,50,Business,Student,81199,Houston,Texas,USA,2023-08-27,69,Medium
C004287,8,Arjun Iyer,Male,62,Mass Market,Consultant,25050,Hyderabad,Telangana,India,2024-04-24,71,Medium
C004288,2,Noah Johnson,Male,51,Mass Market,Business Owner,96999,Chicago,Illinois,USA,2020-09-30,94,Low
C004289,1,Casey Brown,Female,64,Mass Market,Business Owner,73640,Los Angeles,California,USA,2023-12-22,20,High
C004290,7,Ananya Miller,Female,73,Mass Market,Student,85638,Berlin,Berlin,Germany,2025-03-08,7,Low
C004291,3,Priya Clark,Male,53,Mass Market,Other,18000,Seattle,Washington,USA,2017-12-10,60,Low
C004292,4,Chris Smith,Male,58,Premium,Consultant,149606,Dallas,Texas,USA,2018-07-18,15,Low
C004293,4,Casey Sharma,Other,47,Affluent,Consultant,126394,Dallas,Texas,USA,2015-03-09,90,Low
C004294,3,Priya Moore,Male,64,Business,Business Owner,66519,Seattle,Washington,USA,2015-06-05,15,Low
C004295,8,Chris Williams,Other,42,Affluent,Business Owner,38781,Mumbai,Maharashtra,India,2019-09-17,43,Low
C004296,7,Alex Thomas,Female,67,Business,Employee,77065,Munich,Bavaria,Germany,2018-08-27,40,Low
C004297,3,Chris Anderson,Female,45,Affluent,Student,84931,Houston,Texas,USA,2025-11-19,63,Low
C004298,7,Daniel Iyer,Male,69,Business,Retired,53103,Berlin,Berlin,Germany,2016-12-23,53,Medium
C004299,8,Casey Miller,Other,21,Business,Other,62180,Pune,Maharashtra,India,2019-03-30,56,High
C004300,6,Noah Brown,Female,68,Business,Healthcare,64554,Birmingham,England,UK,2023-01-22,76,High
C004301,6,Jordan Johnson,Male,61,Premium,Other,100833,Manchester,England,UK,2021-08-02,56,Medium
C004302,10,Jamie Martin,Other,61,Business,Engineer,40374,Pune,Maharashtra,India,2019-02-09,76,Medium
C004303,5,Rahul Sharma,Other,45,Business,Retired,56785,Liverpool,England,UK,2016-05-05,27,Medium
C004304,4,Riley Martin,Male,55,Premium,Business Owner,69507,Seattle,Washington,USA,2019-05-14,14,Low
C004305,6,Olivia Thomas,Other,73,Premium,Manager,87412,Liverpool,England,UK,2021-10-25,14,Low
C004306,9,Ananya Iyer,Other,62,Affluent,Manager,60946,Ahmedabad,Gujarat,India,2016-08-21,82,Low
C004307,8,Arjun Anderson,Female,35,Affluent,Student,64566,Delhi,Delhi,India,2015-05-01,52,High
C004308,1,Emma Sharma,Female,43,Affluent,Other,33352,New York,New York,USA,2022-10-09,50,Low
C004309,5,Priya Singh,Female,47,Affluent,Employee,67582,Leeds,England,UK,2025-09-21,24,Low
C004310,8,Sam Iyer,Other,62,Premium,Consultant,101019,Delhi,Delhi,India,2021-09-28,37,Medium
C004311,3,Casey Moore,Female,45,Affluent,Other,319641,New York,New York,USA,2022-01-05,62,Low
C004312,10,Rahul Lee,Female,30,Affluent,Student,32790,Kolkata,West Bengal,India,2020-05-19,37,Low
C004313,9,Rahul Anderson,Male,45,Business,Retired,33100,Chennai,Tamil Nadu,India,2019-05-04,52,Low
C004314,9,Jamie Miller,Female,40,Mass Market,Other,27329,Ahmedabad,Gujarat,India,2018-03-30,34,Low
C004315,1,Riley Gupta,Female,53,Business,Other,118426,Seattle,Washington,USA,2015-02-13,20,Medium
C004316,6,Priya Martin,Other,34,Mass Market,Healthcare,50701,Liverpool,England,UK,2022-05-28,28,Low
C004317,6,Sam Anderson,Other,60,Business,Healthcare,91508,Manchester,England,UK,2019-03-16,73,Medium
C004318,7,Jordan Johnson,Other,51,Mass Market,Engineer,69097,Munich,Bavaria,Germany,2018-06-16,20,Low
C004319,9,Morgan Wilson,Male,33,Business,Retired,64875,Delhi,Delhi,India,2022-02-03,58,Low
C004320,4,Morgan Singh,Female,50,Mass Market,Retired,72206,San Francisco,California,USA,2022-11-11,37,Medium
C004321,6,Ananya Thomas,Other,48,Affluent,Student,98544,Liverpool,England,UK,2020-02-19,33,Medium
C004322,7,Neha Moore,Other,33,Mass Market,Engineer,76462,Berlin,Berlin,Germany,2022-08-07,84,Medium
C004323,8,Vikram Taylor,Other,71,Business,Business Owner,83094,Delhi,Delhi,India,2024-03-30,39,Medium
C004324,8,Casey Taylor,Male,44,Mass Market,Consultant,25699,Hyderabad,Telangana,India,2018-01-22,65,Medium
C004325,4,Jamie Davis,Male,51,Mass Market,Employee,22332,Houston,Texas,USA,2016-08-17,74,Medium
C004326,10,Olivia Sharma,Other,62,Mass Market,Consultant,27071,Pune,Maharashtra,India,2015-12-31,32,Medium
C004327,1,Jamie Singh,Male,75,Affluent,Healthcare,63826,Chicago,Illinois,USA,2017-04-03,17,Low
C004328,5,Vikram Miller,Other,22,Business,Retired,73307,London,England,UK,2017-05-23,82,Low
C004329,7,Priya Brown,Male,27,Affluent,Other,106980,Frankfurt,Hesse,Germany,2021-04-04,54,Low
C004330,1,Chris Kumar,Other,75,Mass Market,Consultant,18000,San Francisco,California,USA,2016-01-06,55,Medium
C004331,5,Morgan Davis,Male,28,Premium,Other,46849,Manchester,England,UK,2017-06-10,46,Medium
C004332,6,Vikram Moore,Female,62,Mass Market,Consultant,82730,Liverpool,England,UK,2015-05-11,70,Low
C004333,7,Olivia Brown,Male,48,Premium,Business Owner,42955,Munich,Bavaria,Germany,2016-08-18,30,Low
C004334,2,Daniel Miller,Female,26,Affluent,Business Owner,44287,San Francisco,California,USA,2020-02-18,84,Low
C004335,3,Jordan Gupta,Male,47,Affluent,Healthcare,18000,Houston,Texas,USA,2021-07-14,7,Low
C004336,3,Taylor Clark,Male,75,Business,Other,41045,Los Angeles,California,USA,2019-07-31,42,Medium
C004337,7,Sam Thomas,Female,36,Business,Other,66045,Frankfurt,Hesse,Germany,2022-01-28,19,Low
C004338,4,Olivia Clark,Other,27,Business,Healthcare,142111,Miami,Florida,USA,2020-04-01,31,Medium
C004339,6,Rahul Taylor,Female,74,Premium,Consultant,47834,Manchester,England,UK,2018-09-27,27,Medium
C004340,8,Olivia Thomas,Other,42,Premium,Employee,92568,Bengaluru,Karnataka,India,2019-09-28,25,Low
C004341,8,Arjun Davis,Other,44,Affluent,Business Owner,63450,Chennai,Tamil Nadu,India,2022-07-12,40,Medium
C004342,2,Rahul Sharma,Other,72,Affluent,Other,227140,San Francisco,California,USA,2025-05-04,91,High
C004343,10,Arjun Moore,Other,26,Mass Market,Manager,53227,Pune,Maharashtra,India,2021-03-16,22,Medium
C004344,2,Daniel Thomas,Other,65,Mass Market,Healthcare,81729,Los Angeles,California,USA,2017-07-22,78,Low
C004345,1,Olivia Thomas,Female,72,Mass Market,Manager,91069,Los Angeles,California,USA,2016-10-14,38,Medium
C004346,1,Emma Gupta,Other,30,Business,Engineer,91199,Chicago,Illinois,USA,2022-07-22,93,Low
C004347,3,Emma Moore,Female,71,Affluent,Manager,50112,San Francisco,California,USA,2022-06-23,49,Medium
C004348,9,Emma Martin,Male,73,Mass Market,Student,176415,Ahmedabad,Gujarat,India,2025-12-28,60,Low
C004349,3,Emma Iyer,Female,64,Premium,Business Owner,58495,Seattle,Washington,USA,2024-03-15,62,Medium
C004350,7,Morgan Johnson,Female,44,Business,Consultant,58721,Frankfurt,Hesse,Germany,2015-04-10,81,Low
C004351,5,Emma Patel,Female,36,Affluent,Student,52992,London,England,UK,2018-09-22,78,Low
C004352,1,Casey Iyer,Female,35,Mass Market,Consultant,51365,Los Angeles,California,USA,2015-04-13,38,High
C004353,5,Sam Patel,Male,49,Affluent,Student,43102,Leeds,England,UK,2023-02-15,86,Critical
C004354,1,Priya Kumar,Female,21,Premium,Healthcare,101594,Los Angeles,California,USA,2016-08-03,11,Low
C004355,5,Rahul Brown,Male,71,Mass Market,Manager,227960,Manchester,England,UK,2021-10-23,51,Medium
C004356,6,Noah Anderson,Male,51,Mass Market,Engineer,109449,Birmingham,England,UK,2022-06-25,43,Low
C004357,6,Casey Brown,Male,43,Business,Employee,105283,Leeds,England,UK,2025-01-09,66,High
C004358,3,Vikram Johnson,Female,22,Mass Market,Business Owner,28457,Dallas,Texas,USA,2018-08-14,50,High
C004359,8,Neha Kumar,Other,53,Business,Manager,62329,Chennai,Tamil Nadu,India,2015-09-29,53,Low
C004360,6,Noah Brown,Male,50,Business,Consultant,43067,Manchester,England,UK,2017-01-31,50,Low
C004361,3,Rahul Smith,Other,68,Business,Healthcare,39708,Chicago,Illinois,USA,2016-10-01,81,Low
C004362,5,Taylor Miller,Male,59,Premium,Business Owner,130919,London,England,UK,2018-04-07,94,Low
C004363,2,Taylor Thomas,Male,43,Mass Market,Consultant,89583,Dallas,Texas,USA,2016-05-27,92,Low
C004364,10,Emma Williams,Other,28,Premium,Employee,114888,Ahmedabad,Gujarat,India,2015-11-02,92,Low
C004365,8,Riley Brown,Male,24,Affluent,Healthcare,58899,Mumbai,Maharashtra,India,2021-07-17,45,Low
C004366,3,Casey Wilson,Female,32,Mass Market,Healthcare,85989,New York,New York,USA,2015-08-12,37,Low
C004367,7,Chris Johnson,Male,35,Premium,Employee,29377,Hamburg,Hamburg,Germany,2016-11-25,36,Low
C004368,7,Jordan Williams,Female,23,Premium,Healthcare,46854,Hamburg,Hamburg,Germany,2025-12-13,67,Critical
C004369,7,Emma Martin,Male,40,Premium,Student,34482,Cologne,North Rhine-Westphalia,Germany,2015-10-01,64,Low
C004370,1,Riley Johnson,Male,24,Business,Other,22536,New York,New York,USA,2025-02-10,51,Medium
C004371,9,Taylor Martin,Male,27,Mass Market,Manager,18000,Ahmedabad,Gujarat,India,2020-12-09,43,Low
C004372,10,Daniel Moore,Other,27,Affluent,Business Owner,29328,Delhi,Delhi,India,2015-10-26,80,Medium
C004373,10,Avery Johnson,Other,24,Mass Market,Healthcare,119771,Hyderabad,Telangana,India,2024-03-03,72,Low
